TransactionID,CustomerID,Purchase Date,Amount
6940,406,2025-11-27,87.97
6941,406,2025-11-26,67.33
6942,406,2026-08-01,70.4
6943,406,2026-03-08,162.96
6944,406,2026-03-06,109.58
6945,407,2026-04-30,153.46
6946,407,2025-11-24,55.81
6947,407,2026-04-29,64.47
6948,407,2026-02-13,94.7
6949,407,2025-11-01,123.24
6950,408,2026-06-18,78.2
6951,408,2026-05-13,145.85
6952,408,2026-05-31,241.96
6953,408,2026-01-31,93.32
6954,408,2025-10-16,152.3
6955,408,2026-03-10,267.31
6956,408,2026-04-30,107.85
6957,408,2026-04-30,88.07
6958,408,2025-11-08,135.09
6959,408,2025-12-25,153.35
6960,408,2026-02-07,88.44
6961,408,2025-10-15,72.39
6962,408,2026-05-22,194.93
6963,408,2026-01-06,79.68
6964,408,2026-03-15,154.01
6965,409,2026-09-21,259.01
6966,409,2026-03-22,427.4
6967,409,2026-04-09,243.38
6968,409,2026-05-27,384.43
6969,409,2025-09-30,427.34
6970,409,2025-12-31,161.28
6971,409,2025-11-04,237.65
6972,409,2025-12-28,173.45
6973,409,2026-08-21,107.78
6974,409,2026-06-18,246.46
6975,409,2026-04-08,130.8
6976,409,2026-05-31,261.14
6977,409,2025-10-29,104.27
6978,409,2026-03-28,226.8
6979,409,2026-07-04,103.57
6980,409,2026-02-18,284.39
6981,409,2026-05-08,175.93
6982,409,2026-08-06,168.46
6983,409,2025-10-15,348.64
6984,409,2025-10-15,181.71
6985,409,2025-12-15,220.74
6986,409,2026-05-31,192.05
6987,409,2025-11-25,263.86
6988,409,2026-06-09,335.77
6989,409,2025-11-08,305.86
6990,409,2025-11-06,170.22
6991,409,2026-07-22,361.83
6992,409,2026-05-31,139.04
6993,410,2026-07-19,96.28
6994,410,2025-12-24,180.21
6995,410,2026-07-14,97.41
6996,410,2026-06-23,153.67
6997,410,2026-05-24,37.37
6998,410,2026-07-17,73.75
6999,410,2026-03-12,107.59
7000,410,2026-07-04,146.42
7001,410,2025-11-17,127.25
7002,410,2026-01-25,122.0
7003,410,2025-10-06,145.08
7004,410,2026-06-24,111.45
7005,410,2026-06-26,34.31
7006,410,2025-11-04,172.22
7007,410,2026-03-25,61.74
7008,411,2026-08-11,19.11
7009,411,2025-12-11,43.51
7010,412,2026-05-15,35.9
7011,412,2025-12-02,16.92
7012,412,2025-12-26,33.05
7013,412,2026-03-20,21.73
7014,413,2026-09-17,155.29
7015,413,2026-07-22,133.7
7016,413,2026-02-25,198.4
7017,413,2026-01-01,212.62
7018,413,2025-12-10,201.95
7019,413,2026-09-06,442.27
7020,413,2026-05-09,198.4
7021,413,2025-10-31,202.03
7022,413,2026-05-26,303.08
7023,413,2025-11-27,194.44
7024,413,2026-03-05,267.68
7025,413,2026-06-13,118.1
7026,413,2026-05-15,118.52
7027,413,2026-03-29,221.86
7028,413,2026-08-04,189.21
7029,413,2026-05-30,145.92
7030,413,2026-01-17,221.84
7031,413,2025-10-29,230.72
7032,413,2025-10-13,152.57
7033,413,2026-05-04,166.28
7034,413,2025-12-08,231.5
7035,413,2026-04-29,132.64
7036,413,2025-12-03,160.02
7037,413,2025-10-27,267.03
7038,413,2026-04-11,207.76
7039,413,2026-02-15,169.42
7040,413,2025-11-12,139.87
7041,413,2026-07-30,133.11
7042,413,2026-06-21,197.91
7043,413,2026-02-06,522.55
7044,414,2026-08-23,102.71
7045,414,2026-07-03,158.28
7046,414,2026-07-15,124.33
7047,414,2025-12-29,65.87
7048,414,2026-06-16,334.32
7049,414,2026-08-04,115.56
7050,414,2025-12-05,70.25
7051,414,2026-01-01,98.72
7052,414,2025-10-19,119.54
7053,414,2026-02-06,117.52
7054,415,2026-09-07,217.65
7055,415,2026-03-26,217.74
7056,415,2025-11-04,113.49
7057,415,2026-03-24,256.78
7058,415,2026-01-26,338.33
7059,415,2025-11-13,252.25
7060,415,2026-04-11,189.42
7061,415,2026-06-27,704.28
7062,415,2025-11-25,138.52
7063,415,2026-09-07,297.42
7064,415,2026-06-04,234.29
7065,415,2026-07-24,519.39
7066,415,2026-01-27,249.92
7067,415,2026-06-06,275.24
7068,415,2026-05-11,263.67
7069,415,2026-01-24,130.43
7070,415,2026-05-28,142.04
7071,415,2026-05-05,185.5
7072,415,2026-03-18,323.09
7073,415,2026-07-28,233.22
7074,415,2025-10-18,191.34
7075,415,2025-10-02,389.4
7076,415,2026-01-03,86.06
7077,415,2026-08-01,117.21
7078,415,2026-03-28,68.28
7079,415,2026-05-07,361.71
7080,415,2026-07-12,201.06
7081,415,2025-11-07,324.39
7082,415,2026-04-16,199.92
7083,415,2026-01-24,332.8
7084,415,2026-01-11,198.36
7085,415,2026-05-20,252.54
7086,415,2026-05-10,236.44
7087,415,2025-10-06,244.47
7088,415,2025-11-25,448.2
7089,416,2026-07-30,101.71
7090,416,2026-02-26,314.52
7091,416,2025-12-19,133.18
7092,417,2026-09-15,471.13
7093,417,2025-12-24,87.07
7094,417,2026-09-01,247.07
7095,417,2026-08-06,138.05
7096,417,2026-03-07,263.9
7097,417,2026-06-30,273.59
7098,417,2026-05-15,189.08
7099,417,2026-05-11,279.03
7100,417,2026-04-01,350.75
7101,417,2026-01-10,195.01
7102,417,2026-04-10,115.05
7103,417,2025-11-19,398.86
7104,417,2026-03-28,304.91
7105,417,2025-09-28,270.64
7106,417,2025-09-26,153.88
7107,417,2026-04-17,327.19
7108,417,2025-12-18,526.47
7109,417,2026-04-08,198.84
7110,417,2025-11-09,219.12
7111,417,2025-12-18,130.03
7112,417,2026-05-18,151.91
7113,417,2026-05-24,129.48
7114,417,2025-11-07,222.73
7115,417,2026-03-08,180.14
7116,417,2026-01-12,248.36
7117,417,2026-01-18,140.58
7118,417,2026-07-19,194.75
7119,417,2026-06-24,136.73
7120,417,2025-10-31,228.5
7121,418,2026-08-30,101.93
7122,418,2026-05-28,123.36
7123,418,2026-02-04,98.87
7124,418,2026-03-20,194.24
7125,418,2026-06-01,66.2
7126,418,2026-05-25,97.57
7127,418,2025-10-17,42.01
7128,418,2026-01-10,98.97
7129,418,2026-07-10,174.34
7130,418,2026-07-16,56.32
7131,418,2026-08-07,131.47
7132,418,2026-06-08,172.13
7133,418,2025-12-23,65.99
7134,418,2026-08-10,111.04
7135,418,2026-06-07,183.21
7136,418,2026-08-16,99.84
7137,418,2026-01-22,128.23
7138,418,2025-11-28,40.51
7139,418,2026-03-04,117.74
7140,418,2025-10-27,113.59
7141,418,2026-01-09,49.55
7142,418,2025-12-15,58.32
7143,418,2026-05-16,118.11
7144,418,2025-11-10,78.54
7145,418,2026-01-29,148.44
7146,419,2026-06-19,133.51
7147,419,2026-05-27,86.8
7148,420,2026-08-12,93.45
7149,420,2026-03-08,68.83
7150,420,2026-07-15,112.34
7151,420,2026-02-17,82.44
7152,420,2025-11-12,162.23
7153,420,2025-11-23,61.02
7154,420,2025-12-26,73.43
7155,420,2026-02-08,68.68
7156,420,2026-01-24,205.48
7157,420,2026-07-11,82.63
7158,420,2025-12-22,70.33
7159,420,2026-01-06,35.13
7160,421,2026-07-12,50.33
7161,421,2026-06-01,60.51
7162,421,2026-02-24,66.58
7163,422,2026-09-21,249.19
7164,422,2025-11-15,217.59
7165,422,2026-03-25,113.86
7166,422,2026-03-05,235.89
7167,422,2025-11-12,228.88
7168,422,2026-03-11,229.25
7169,422,2026-09-21,224.36
7170,422,2026-06-26,156.57
7171,422,2026-02-06,274.06
7172,422,2025-12-13,154.11
7173,422,2026-01-31,129.48
7174,422,2025-12-31,284.49
7175,422,2026-06-27,320.06
7176,422,2026-08-18,275.86
7177,422,2025-10-14,191.31
7178,422,2026-03-02,87.74
7179,422,2025-12-29,409.06
7180,422,2025-10-11,87.12
7181,422,2026-07-18,273.37
7182,422,2025-11-11,542.79
7183,422,2026-05-12,224.61
7184,422,2026-02-08,239.41
7185,422,2026-05-05,249.09
7186,422,2026-07-12,229.59
7187,422,2025-11-08,604.79
7188,422,2026-05-19,143.69
7189,422,2026-09-13,135.8
7190,422,2026-07-29,181.22
7191,422,2025-10-09,459.66
7192,422,2025-11-29,161.99
7193,422,2026-01-25,254.87
7194,422,2025-12-14,340.04
7195,422,2026-01-30,298.17
7196,422,2025-10-28,332.04
7197,422,2026-08-17,397.5
7198,422,2026-08-30,241.24
7199,422,2026-01-14,170.96
7200,422,2025-10-08,224.38
7201,422,2026-02-24,180.28
7202,423,2026-09-14,129.34
7203,423,2025-10-07,191.15
7204,423,2025-11-28,367.99
7205,423,2026-07-21,184.49
7206,423,2026-07-15,219.81
7207,423,2026-08-28,283.16
7208,423,2026-07-04,180.59
7209,423,2026-08-06,249.46
7210,423,2025-11-27,235.09
7211,423,2026-03-23,126.25
7212,423,2026-04-10,170.4
7213,423,2026-01-31,246.33
7214,423,2026-05-10,373.94
7215,423,2026-02-25,373.78
7216,423,2026-09-13,539.19
7217,423,2026-01-05,261.27
7218,423,2025-11-10,174.36
7219,423,2026-09-01,204.04
7220,423,2026-08-17,199.52
7221,423,2026-07-28,174.79
7222,423,2026-02-11,249.49
7223,423,2025-12-19,254.77
7224,423,2025-11-27,123.83
7225,423,2025-12-12,342.68
7226,423,2026-02-22,91.89
7227,423,2026-01-09,189.99
7228,423,2026-06-07,352.24
7229,423,2025-12-25,276.01
7230,423,2026-07-12,178.84
7231,424,2026-09-24,93.67
7232,424,2025-10-09,214.11
7233,424,2025-12-18,365.92
7234,424,2026-07-11,299.75
7235,424,2025-12-13,354.41
7236,424,2026-04-01,302.43
7237,424,2026-07-01,145.18
7238,424,2026-09-03,296.48
7239,424,2026-02-10,218.96
7240,424,2026-07-28,152.59
7241,424,2026-04-14,227.65
7242,424,2025-10-14,204.74
7243,424,2025-11-05,397.15
7244,424,2026-03-29,166.57
7245,424,2026-01-01,163.1
7246,424,2025-11-29,153.35
7247,424,2026-02-16,493.09
7248,424,2026-07-11,157.26
7249,424,2025-12-03,376.41
7250,424,2026-08-23,132.02
7251,424,2026-03-18,263.77
7252,424,2025-12-14,236.33
7253,424,2026-03-01,365.81
7254,424,2026-05-21,342.71
7255,424,2026-04-26,217.88
7256,424,2026-04-10,164.91
7257,424,2025-12-28,436.3
7258,424,2025-09-28,157.67
7259,424,2025-12-15,75.69
7260,425,2026-07-24,35.21
7261,425,2026-04-20,31.16
7262,425,2026-03-04,24.89
7263,425,2026-03-28,46.0
7264,425,2026-03-12,17.81
7265,425,2026-01-18,12.19
7266,425,2025-11-17,28.04
7267,426,2026-08-23,125.87
7268,426,2026-04-15,170.57
7269,426,2026-05-22,86.48
7270,426,2025-11-19,103.46
7271,426,2025-11-19,81.96
7272,426,2025-12-24,85.03
7273,426,2025-09-28,97.14
7274,426,2026-03-06,193.69
7275,426,2025-11-18,135.87
7276,426,2026-02-21,130.47
7277,426,2026-08-11,73.38
7278,426,2026-04-07,60.08
7279,426,2026-08-13,107.24
7280,427,2026-09-12,28.62
7281,427,2026-01-22,122.11
7282,427,2026-08-10,102.67
7283,427,2026-07-02,200.85
7284,427,2026-04-11,97.71
7285,428,2026-07-20,103.86
7286,428,2026-01-27,55.34
7287,428,2026-03-23,38.79
7288,428,2026-03-08,82.7
7289,428,2026-04-09,139.34
7290,428,2026-05-17,110.19
7291,428,2026-02-12,100.36
7292,428,2026-07-18,89.72
7293,428,2025-12-11,103.43
7294,428,2025-12-30,57.54
7295,428,2025-12-03,127.86
7296,429,2026-09-12,126.5
7297,429,2025-11-29,85.51
7298,429,2025-10-20,200.18
7299,429,2026-07-20,150.17
7300,429,2026-04-02,341.39
7301,429,2026-06-13,78.67
7302,429,2026-07-11,239.38
7303,429,2025-10-16,545.54
7304,429,2026-02-11,193.41
7305,429,2026-07-18,209.74
7306,429,2026-08-06,254.41
7307,429,2026-05-26,263.52
7308,429,2025-11-23,174.74
7309,429,2026-07-23,133.4
7310,429,2025-12-25,281.7
7311,429,2026-08-06,88.99
7312,429,2026-05-17,305.4
7313,429,2026-03-13,176.06
7314,429,2026-07-29,210.29
7315,429,2026-04-26,165.77
7316,429,2026-06-10,399.82
7317,429,2026-08-27,234.9
7318,429,2026-09-12,181.69
7319,429,2026-07-23,179.41
7320,429,2025-12-23,196.46
7321,429,2026-08-30,617.53
7322,429,2026-03-19,116.1
7323,430,2026-06-27,67.36
7324,430,2026-06-21,110.23
7325,430,2025-11-17,60.62
7326,430,2025-10-30,76.89
7327,430,2026-05-07,58.23
7328,430,2025-09-28,113.13
7329,430,2026-01-05,64.16
7330,430,2026-04-16,50.44
7331,430,2026-05-03,54.6
7332,430,2026-05-13,69.6
7333,430,2026-02-18,72.51
7334,430,2026-06-08,100.78
7335,430,2026-05-22,83.69
7336,430,2025-12-02,106.32
7337,430,2026-02-13,110.23
7338,430,2026-02-02,125.59
7339,431,2026-08-07,192.65
7340,431,2025-12-20,54.42
7341,431,2026-06-09,91.85
7342,431,2026-03-20,128.88
7343,431,2026-07-16,117.12
7344,431,2026-01-29,74.91
7345,431,2026-01-03,100.94
7346,431,2026-03-19,44.14
7347,431,2026-03-30,89.23
7348,431,2026-05-23,46.65
7349,431,2025-12-07,113.11
7350,431,2025-10-24,54.47
7351,431,2026-06-27,96.85
7352,431,2026-05-12,103.9
7353,431,2026-01-29,93.13
7354,431,2026-04-14,67.72
7355,431,2026-08-03,81.87
7356,431,2026-08-01,153.13
7357,431,2026-05-26,74.35
7358,432,2026-07-20,48.31
7359,432,2026-05-25,112.64
7360,432,2026-05-27,201.05
7361,432,2026-02-05,154.23
7362,432,2025-12-09,54.79
7363,432,2026-02-04,79.75
7364,432,2026-01-06,88.77
7365,432,2026-05-04,89.25
7366,432,2025-10-12,106.83
7367,432,2025-11-17,77.09
7368,432,2025-11-01,59.61
7369,433,2026-08-12,44.65
7370,433,2026-02-14,21.07
7371,433,2025-11-03,17.07
7372,434,2026-08-09,217.7
7373,434,2025-12-13,145.32
7374,434,2025-09-30,210.28
7375,434,2026-02-15,65.94
7376,434,2025-09-29,44.2
7377,434,2026-06-04,87.89
7378,434,2026-03-12,129.28
7379,434,2025-12-04,39.06
7380,434,2025-12-01,59.32
7381,434,2025-12-06,62.36
7382,434,2026-03-14,105.66
7383,434,2026-07-17,99.71
7384,434,2025-11-07,63.5
7385,434,2026-04-10,97.59
7386,434,2026-01-15,53.77
7387,434,2026-06-28,74.29
7388,434,2025-10-16,50.94
7389,435,2026-09-09,268.99
7390,435,2026-07-23,161.4
7391,435,2026-03-13,205.71
7392,435,2026-04-23,133.7
7393,435,2026-03-24,238.69
7394,435,2026-04-29,217.3
7395,435,2026-08-27,122.46
7396,435,2025-11-14,195.85
7397,435,2026-03-07,206.46
7398,435,2026-02-12,238.31
7399,435,2026-03-11,242.32
7400,435,2026-03-09,151.8
7401,435,2026-02-10,296.11
7402,435,2026-04-16,265.73
7403,435,2026-07-26,151.57
7404,435,2026-08-30,125.57
7405,435,2026-03-05,156.87
7406,435,2026-07-07,108.3
7407,435,2026-04-04,230.61
7408,435,2026-02-10,357.71
7409,435,2026-02-14,398.14
7410,435,2026-07-13,128.63
7411,435,2026-01-22,299.22
7412,435,2025-10-16,218.14
7413,435,2026-05-06,71.45
7414,435,2026-07-30,180.82
7415,435,2026-03-18,171.99
7416,435,2026-02-06,362.12
7417,435,2026-04-25,141.91
7418,435,2026-02-12,270.56
7419,436,2026-07-18,85.82
7420,436,2025-12-04,58.93
7421,436,2026-01-11,62.53
7422,437,2026-09-24,333.22
7423,437,2025-11-20,87.77
7424,437,2026-03-27,175.66
7425,437,2025-10-10,121.64
7426,437,2026-05-28,224.76
7427,437,2025-12-31,120.31
7428,437,2026-01-01,115.94
7429,437,2025-12-20,348.17
7430,437,2026-02-10,194.92
7431,437,2025-12-29,204.41
7432,437,2025-12-21,255.03
7433,437,2026-01-19,325.05
7434,437,2026-03-05,173.95
7435,437,2026-08-22,175.7
7436,437,2026-03-24,176.03
7437,437,2025-12-24,341.65
7438,437,2026-05-23,203.66
7439,437,2026-06-26,184.22
7440,437,2026-02-20,250.39
7441,437,2026-08-07,478.75
7442,437,2026-01-06,217.14
7443,437,2025-10-02,186.02
7444,437,2026-04-01,503.44
7445,437,2026-09-14,382.04
7446,437,2026-06-18,357.91
7447,437,2026-09-13,167.64
7448,437,2026-04-10,160.32
7449,437,2026-06-04,92.0
7450,437,2025-12-17,324.19
7451,438,2026-09-14,26.18
7452,438,2025-11-20,32.53
7453,438,2026-08-03,61.89
7454,438,2025-12-10,28.51
7455,438,2025-11-24,27.58
7456,438,2025-11-21,74.88
7457,438,2026-08-23,59.09
7458,438,2025-10-22,55.95
7459,438,2026-03-07,48.84
7460,438,2026-07-07,32.96
7461,438,2026-07-06,40.16
7462,438,2026-03-20,43.43
7463,438,2026-02-13,65.86
7464,438,2026-08-28,54.51
7465,438,2026-03-23,29.64
7466,438,2026-06-22,64.2
7467,439,2026-07-26,57.08
7468,439,2025-12-16,40.28
7469,439,2025-11-20,24.3
7470,439,2026-02-18,28.25
7471,439,2026-05-05,38.09
7472,440,2026-06-01,11.76
7473,440,2025-11-04,20.69
7474,440,2025-11-02,24.16
7475,440,2025-10-28,27.4
7476,441,2026-08-21,110.77
7477,441,2025-12-08,97.97
7478,441,2025-12-11,69.22
7479,441,2026-02-25,320.03
7480,441,2026-06-14,105.8
7481,441,2026-05-25,126.84
7482,441,2026-04-01,71.61
7483,441,2025-11-15,98.01
7484,441,2025-10-29,97.66
7485,441,2026-03-09,38.07
7486,441,2026-06-06,65.19
7487,441,2026-02-16,64.65
7488,442,2026-09-15,216.19
7489,442,2026-01-31,339.43
7490,442,2026-07-30,288.7
7491,442,2026-02-18,410.96
7492,442,2026-08-25,155.02
7493,442,2026-06-14,307.96
7494,442,2026-01-01,127.86
7495,442,2026-05-07,288.96
7496,442,2025-10-31,440.1
7497,442,2026-05-12,262.8
7498,442,2026-01-13,443.6
7499,442,2026-09-05,160.4
7500,442,2025-10-04,197.69
7501,442,2026-02-09,139.08
7502,442,2026-01-07,213.31
7503,442,2026-05-23,237.09
7504,442,2026-06-05,212.47
7505,442,2026-04-13,169.65
7506,442,2026-06-17,168.39
7507,442,2026-09-08,245.29
7508,442,2026-01-22,195.47
7509,442,2026-01-04,125.06
7510,442,2026-01-19,89.42
7511,442,2026-03-03,160.64
7512,442,2026-03-14,112.74
7513,442,2025-10-01,144.19
7514,442,2026-03-12,173.58
7515,442,2026-01-08,196.64
7516,442,2026-04-21,155.62
7517,442,2026-09-04,562.93
7518,442,2026-05-14,119.06
7519,443,2026-07-01,11.18
7520,443,2026-01-08,26.87
7521,443,2026-06-03,32.68
7522,444,2026-06-23,61.3
7523,444,2026-05-14,68.03
7524,444,2025-11-13,154.06
7525,444,2026-01-26,42.25
7526,444,2025-10-17,168.06
7527,445,2026-01-05,101.84
7528,445,2025-10-27,204.95
7529,445,2025-11-20,88.48
7530,445,2025-11-26,88.9
7531,445,2025-11-07,122.1
7532,446,2026-02-13,56.02
7533,446,2025-11-16,22.12
7534,446,2025-10-13,88.52
7535,446,2025-09-27,21.77
7536,447,2026-08-10,111.26
7537,447,2026-05-27,112.0
7538,447,2026-07-31,98.76
7539,447,2026-07-08,61.41
7540,447,2025-10-19,148.22
7541,447,2026-01-11,215.18
7542,447,2026-03-10,91.19
7543,447,2026-07-09,203.28
7544,447,2026-04-14,132.9
7545,447,2026-06-30,244.26
7546,447,2026-08-01,111.33
7547,447,2026-03-23,95.71
7548,447,2026-03-03,131.48
7549,448,2026-05-26,41.56
7550,448,2026-02-06,42.04
7551,448,2025-12-18,34.95
7552,449,2026-09-11,150.75
7553,449,2026-05-23,167.7
7554,449,2026-05-19,252.53
7555,449,2025-11-20,104.6
7556,449,2026-07-02,217.8
7557,449,2025-10-27,307.58
7558,449,2026-04-17,319.79
7559,449,2026-07-06,264.96
7560,449,2026-07-23,205.13
7561,449,2026-01-04,158.61
7562,449,2025-10-30,202.36
7563,449,2025-11-09,441.94
7564,449,2026-07-14,237.46
7565,449,2025-11-07,200.14
7566,449,2026-06-24,270.63
7567,449,2026-04-03,214.75
7568,449,2026-09-10,232.46
7569,449,2026-06-13,187.93
7570,449,2026-05-22,174.23
7571,449,2025-10-11,328.75
7572,449,2026-06-06,87.31
7573,449,2026-06-06,260.47
7574,449,2026-06-08,169.45
7575,449,2026-06-15,89.1
7576,449,2026-03-06,135.44
7577,449,2026-07-01,206.62
7578,449,2026-06-02,219.81
7579,449,2026-03-09,292.98
7580,449,2025-12-20,302.09
7581,449,2026-08-05,104.7
7582,449,2026-05-12,248.88
7583,449,2026-02-23,291.47
7584,449,2025-10-25,231.74
7585,449,2025-10-15,263.28
7586,449,2025-11-09,88.01
7587,450,2026-07-13,39.22
7588,450,2026-02-17,22.76
7589,450,2026-05-04,43.02
7590,450,2026-05-26,26.62
7591,450,2026-01-15,32.5
7592,451,2026-09-02,158.25
7593,451,2026-09-01,154.97
7594,451,2025-12-14,149.55
7595,451,2026-01-02,81.21
7596,451,2026-05-20,491.7
7597,451,2026-01-30,141.57
7598,451,2025-12-21,146.25
7599,451,2026-04-28,87.65
7600,451,2026-07-04,310.13
7601,451,2026-08-26,201.59
7602,451,2025-10-11,179.32
7603,451,2026-05-16,183.65
7604,451,2025-12-01,273.59
7605,451,2026-05-14,169.2
7606,451,2026-01-02,85.81
7607,451,2026-05-12,117.44
7608,451,2026-02-07,114.73
7609,451,2025-10-11,237.7
7610,451,2025-12-19,319.14
7611,451,2026-07-08,406.15
7612,451,2026-03-07,100.63
7613,451,2026-06-02,277.61
7614,451,2026-06-19,159.23
7615,451,2025-11-22,782.63
7616,451,2025-10-01,391.39
7617,451,2025-10-21,451.67
7618,451,2025-11-20,301.33
7619,452,2026-08-05,93.73
7620,452,2026-03-11,160.26
7621,452,2026-01-03,54.61
7622,452,2026-03-26,73.81
7623,452,2025-12-25,194.36
7624,452,2026-07-14,55.49
7625,452,2026-05-17,88.62
7626,452,2026-05-23,119.57
7627,452,2026-07-16,93.41
7628,452,2026-01-14,150.96
7629,452,2026-05-31,178.82
7630,452,2026-03-10,111.68
7631,452,2025-09-28,168.23
7632,452,2026-05-20,59.26
7633,452,2026-06-05,83.84
7634,452,2025-10-17,265.64
7635,452,2026-04-15,215.75
7636,452,2026-05-05,50.66
7637,453,2026-05-20,13.97
7638,453,2025-11-25,47.44
7639,453,2025-10-05,39.39
7640,453,2026-04-13,35.75
7641,454,2026-09-14,171.47
7642,454,2025-12-21,146.23
7643,454,2026-07-06,208.41
7644,454,2025-10-19,209.3
7645,454,2026-02-15,345.64
7646,454,2026-04-23,169.23
7647,454,2025-10-30,175.67
7648,454,2025-12-31,529.46
7649,454,2026-03-30,422.06
7650,454,2026-07-07,141.15
7651,454,2026-08-17,406.69
7652,454,2026-03-11,126.76
7653,454,2026-08-05,172.74
7654,454,2026-05-28,181.82
7655,454,2026-01-16,202.79
7656,454,2026-09-10,277.55
7657,454,2025-09-29,220.31
7658,454,2026-04-13,276.92
7659,454,2025-11-10,175.26
7660,454,2026-07-15,248.52
7661,454,2026-04-04,217.6
7662,454,2025-10-10,112.43
7663,454,2026-02-03,260.98
7664,454,2025-12-02,219.28
7665,454,2026-01-15,152.3
7666,454,2025-12-27,173.46
7667,454,2026-05-09,175.38
7668,454,2026-04-07,188.09
7669,454,2026-08-28,463.42
7670,454,2026-06-15,537.93
7671,454,2026-08-23,61.58
7672,454,2026-05-23,261.59
7673,454,2026-01-01,322.74
7674,454,2026-07-04,190.54
7675,454,2026-03-29,318.86
7676,454,2026-03-03,442.08
7677,455,2026-08-22,140.15
7678,455,2026-07-20,152.21
7679,455,2026-03-05,141.36
7680,455,2026-07-18,225.01
7681,455,2026-06-29,394.75
7682,455,2026-06-18,268.63
7683,455,2026-01-04,78.84
7684,455,2025-11-06,281.18
7685,455,2026-06-02,172.12
7686,455,2025-10-15,264.1
7687,455,2026-05-27,196.34
7688,455,2026-05-13,142.58
7689,455,2026-07-12,203.35
7690,455,2026-08-07,172.16
7691,455,2026-01-29,241.19
7692,455,2026-04-10,140.95
7693,455,2026-07-15,126.59
7694,455,2026-02-17,291.94
7695,455,2026-04-30,345.88
7696,455,2026-04-14,272.63
7697,455,2025-11-01,156.83
7698,455,2026-04-11,150.52
7699,455,2026-03-26,154.47
7700,455,2026-01-07,313.5
7701,455,2025-10-30,144.87
7702,455,2025-12-21,312.6
7703,455,2026-03-12,279.7
7704,455,2026-05-13,366.53
7705,455,2026-06-24,338.84
7706,455,2026-07-13,268.08
7707,455,2025-12-14,108.44
7708,455,2025-12-22,276.35
7709,455,2026-04-28,221.2
7710,455,2025-10-16,177.53
7711,455,2025-10-07,387.65
7712,455,2026-01-29,196.17
7713,455,2026-05-28,165.48
7714,455,2026-03-08,348.25
7715,456,2026-07-09,82.07
7716,456,2025-11-16,110.21
7717,456,2025-10-11,69.0
7718,456,2026-06-01,72.79
7719,456,2026-02-02,94.9
7720,456,2026-03-25,57.75
7721,456,2025-12-06,112.81
7722,456,2026-06-02,91.63
7723,456,2026-04-27,116.69
7724,457,2026-06-07,46.5
7725,457,2026-04-10,71.6
7726,457,2025-12-16,81.82
7727,457,2025-11-06,90.48
7728,457,2026-04-12,90.97
7729,457,2026-04-30,166.65
7730,457,2026-04-01,50.4
7731,457,2026-01-23,84.04
7732,457,2025-11-19,60.6
7733,457,2026-02-13,158.39
7734,457,2025-09-30,69.91
7735,457,2026-03-17,77.1
7736,457,2026-02-10,144.34
7737,457,2025-10-16,163.36
7738,458,2026-08-29,23.15
7739,458,2025-12-19,73.21
7740,458,2026-07-18,46.4
7741,458,2026-05-07,39.66
7742,458,2026-06-03,117.44
7743,458,2025-12-25,72.83
7744,458,2025-11-12,28.18
7745,458,2025-12-06,42.84
7746,458,2025-12-31,154.16
7747,458,2026-07-30,109.63
7748,458,2025-10-24,68.17
7749,458,2026-07-06,19.6
7750,458,2026-04-15,81.95
7751,458,2025-11-23,33.81
7752,458,2026-06-09,81.63
7753,458,2026-06-17,32.51
7754,458,2026-08-21,56.07
7755,458,2026-04-30,33.73
7756,458,2026-03-15,38.21
7757,458,2026-03-25,59.54
7758,458,2026-08-16,24.86
7759,458,2026-06-21,130.88
7760,458,2026-08-28,28.34
7761,458,2026-06-14,27.64
7762,458,2026-02-06,59.62
7763,458,2026-08-27,80.48
7764,458,2026-07-05,38.9
7765,458,2026-02-27,27.79
7766,458,2026-02-21,29.71
7767,459,2026-08-25,100.85
7768,459,2026-03-29,65.34
7769,459,2026-03-05,120.16
7770,459,2026-03-08,52.96
7771,459,2025-11-30,73.82
7772,459,2025-11-24,149.59
7773,459,2025-10-23,54.09
7774,459,2026-08-01,144.38
7775,459,2026-05-11,47.74
7776,459,2025-11-06,44.1
7777,459,2026-01-23,45.95
7778,459,2026-04-22,94.86
7779,460,2026-02-20,12.64
7780,460,2025-11-19,35.75
7781,460,2025-10-02,28.63
7782,460,2025-12-31,27.37
7783,460,2025-10-16,30.43
7784,461,2026-08-03,90.16
7785,461,2026-03-12,73.11
7786,461,2026-03-29,47.82
7787,461,2026-01-03,13.39
7788,461,2026-02-24,33.5
7789,461,2025-10-03,47.12
7790,461,2026-07-09,40.83
7791,461,2026-03-03,45.67
7792,461,2026-02-17,50.19
7793,461,2026-05-18,35.39
7794,461,2026-01-06,44.85
7795,461,2026-04-12,42.07
7796,461,2025-12-08,32.79
7797,461,2025-10-20,103.29
7798,461,2025-11-10,36.32
7799,461,2026-01-18,16.32
7800,461,2025-12-22,100.4
7801,461,2025-11-07,30.75
7802,461,2025-10-02,67.47
7803,461,2025-12-21,33.12
7804,461,2025-10-23,58.14
7805,461,2025-10-06,44.04
7806,461,2026-06-10,70.58
7807,461,2026-02-28,40.87
7808,461,2026-04-14,33.51
7809,461,2025-10-11,50.52
7810,461,2025-12-14,37.88
7811,462,2026-09-14,184.58
7812,462,2025-11-05,303.65
